id,longitude,latitude
1152,54.445968,23.977210
1153,53.310315,23.593316
1154,53.270056,23.572428
1155,55.096597,22.704287
1156,52.168821,23.507146
1157,52.729978,23.389096
1158,53.182745,23.372409
1159,54.635452,23.531937
1160,55.290275,23.988149
1161,55.679709,24.392089
1162,56.079494,24.843941
1163,53.497831,23.426154
1164,53.993768,22.804784
1165,55.932809,25.113417
1166,55.788607,24.612561
1167,54.719062,24.352145
1168,53.339837,23.658512
1169,53.949666,23.607281
1170,52.632365,24.178752
1171,53.697988,23.821860
1172,53.945747,22.956547
1173,53.332728,22.964247
1174,56.298405,25.482853
1175,56.136983,25.180128
1176,56.278892,24.962788
1177,54.123581,23.812559
1178,54.330184,24.075926
1179,54.523840,23.687357
1180,54.787150,24.667111
1181,54.989338,23.970831
1182,54.230296,23.478695
1183,54.726924,23.558112
1184,55.658929,25.565333
1185,52.651451,24.072182
1186,56.319600,25.542940
1187,54.454616,23.322742
1188,53.863492,23.208277
1189,54.324002,23.474227
1190,52.605215,23.632871
1191,56.200847,24.882038
1192,54.639705,22.746378
1193,52.230742,23.851326
1194,52.910900,23.403958
1195,55.139453,24.290885
1196,55.376571,25.175984
1197,51.757852,23.965250
1198,52.669524,24.075719
1199,52.732151,23.520986
1200,54.716678,23.647969
1201,53.522587,24.069878
1202,51.949582,23.727726
1203,54.403125,23.231722
1204,53.920135,23.148062
1205,52.745518,23.700779
1206,54.240804,23.221551
1207,55.414727,25.248013
1208,53.603482,23.072290
1209,54.845802,23.975582
1210,51.968247,23.737796
1211,54.759890,23.048245
1212,52.696452,23.400624
1213,53.127382,23.912169
1214,55.765206,25.427237
1215,54.278182,23.147187
1216,55.558323,24.462155
1217,53.183850,23.154866
1218,53.656024,23.726674
1219,54.989413,22.724734
1220,54.832517,23.362781
1221,53.483328,23.731030
1222,53.222311,23.991807
1223,53.008481,22.921756
1224,54.644880,22.783875
1225,52.977356,23.384299
1226,52.915050,23.075844
1227,54.736326,24.452773
1228,51.678969,24.215020
1229,54.685473,23.713995
1230,55.086154,22.967374
1231,52.851080,23.669181
1232,53.513458,23.682980
1233,54.840592,23.717045
1234,53.934351,23.429381
1235,54.803911,22.668685
1236,55.359150,24.150622
1237,52.451959,23.683146
1238,52.552104,23.822703
1239,55.206701,24.461950
1240,54.368368,23.760804
1241,53.642766,23.664232
1242,54.564571,24.016310
1243,53.003636,24.106994
1244,54.056392,23.473759
1245,55.932489,25.754974
1246,54.306565,23.202828
1247,55.240085,24.241932
1248,53.576519,23.310018
1249,52.709768,23.975499
1250,55.445272,24.655743
1251,53.553379,23.579700
1252,53.983521,23.018461
1253,55.329289,23.320297
1254,52.839056,23.536423
1255,56.055955,25.749005
1256,54.645764,24.501546
1257,55.092118,23.253695
1258,53.439784,23.665497
1259,52.096484,23.697373
1260,56.013018,25.852552
1261,55.633888,24.056033
1262,55.819239,24.208172
1263,55.226107,23.513825
1264,52.692364,23.454600
1265,55.768617,25.121695
1266,52.921775,24.128737
1267,55.247678,23.717457
1268,55.756846,25.350593
1269,54.408949,22.770262
1270,54.701129,23.201127
1271,53.095019,23.136740
1272,54.106701,24.097822
1273,56.071196,25.689335
1274,51.734957,24.218607
1275,55.886960,24.215239
1276,54.098462,22.946559
1277,54.691116,22.679140
1278,53.970708,22.820941
1279,52.595396,23.957345
1280,55.098257,24.649466
1281,53.056155,23.147021
1282,54.781073,23.896897
1283,54.794759,24.532602
1284,53.563531,22.844323
1285,55.041559,23.116441
1286,54.337117,23.827346
1287,53.822728,23.529423
1288,54.075973,23.725962
1289,53.283133,23.046699
1290,52.603309,24.004396
1291,53.518839,23.726594
1292,52.658015,23.002878
1293,55.698458,24.829802
1294,53.494928,22.847231
1295,54.943677,24.715717
1296,52.964441,23.262777
1297,54.188358,24.049821
1298,55.250115,24.255932
1299,53.508825,23.108037
1300,54.739812,23.358537
1301,52.229626,23.887979
1302,54.668660,24.189283
1303,55.076510,23.086439
1304,55.503442,23.740109
1305,54.189122,23.406305
1306,55.331826,24.232248
1307,52.303116,23.867943
1308,54.497246,24.132925
1309,52.398530,23.698837
1310,54.954052,22.937877
1311,54.801813,23.889985
1312,54.436506,24.076189
1313,54.802201,22.933464
1314,54.059399,22.755297
1315,55.495077,24.182678
1316,55.393959,23.783277
1317,54.760666,22.770199
1318,52.523818,23.285762
1319,53.077203,23.351087
1320,54.237187,22.804972
1321,54.908658,23.604617
1322,55.702755,24.109524
1323,55.984115,25.098279
1324,56.040296,25.943013
1325,52.850282,23.897102
1326,55.765264,24.103216
1327,55.458625,24.594256
1328,54.307815,24.011267
1329,55.499675,24.533893
1330,55.466226,24.605456
1331,55.509235,25.318959
1332,52.283273,23.614171
1333,54.412575,24.014783
1334,55.571453,25.118677
1335,54.045910,23.892917
1336,52.376370,23.497477
1337,56.219952,25.517189
1338,55.119059,24.256337
1339,53.076319,23.482662
1340,54.783541,24.489295
1341,52.281408,23.640329
1342,53.940986,23.636765
1343,55.191428,23.150107
1344,53.911625,22.867631
1345,54.713070,23.281981
1346,54.583849,23.121978
1347,55.466789,24.542997
1348,54.844809,22.912942
1349,53.068424,23.409071
1350,55.552871,24.180435
1351,55.359818,23.690795
1352,52.196468,23.613990
1353,54.715850,23.881837
1354,53.343453,23.070584
1355,53.968899,22.926151
1356,52.523644,23.124468
1357,53.965183,23.413578
1358,55.235540,23.202310
1359,53.803041,23.763747
1360,53.401265,23.037594
1361,54.104148,23.114293
1362,55.869336,25.559893
1363,54.680412,23.164635
1364,53.908183,23.196102
1365,53.123674,23.700632
1366,52.738716,23.895628
1367,52.454288,23.300547
1368,56.200589,25.471880
1369,56.123236,26.057440
1370,53.023840,23.262949
1371,55.016285,23.273200
1372,53.674344,23.443018
1373,55.418105,24.126881
1374,53.350300,23.293350
1375,55.881695,25.702955
1376,52.206603,23.860205
1377,53.427705,22.985532
1378,54.901487,24.489957
1379,55.037041,23.812330
1380,55.235219,23.990613
1381,53.679784,23.470475
1382,53.347194,23.371102
1383,53.159249,23.797434
1384,52.577766,23.700489
1385,54.510193,24.211720
1386,53.648638,24.176106
1387,53.484196,23.341817
1388,55.222535,23.532090
1389,53.238636,23.722043
1390,54.078224,22.869963
1391,55.664087,25.543618
1392,54.394996,23.075423
1393,54.499921,23.036970
1394,54.707943,23.621173
1395,55.125635,24.285151
1396,55.575862,25.310695
1397,53.096906,24.018091
1398,53.526144,23.047517
1399,52.990656,23.198397
1400,54.381643,23.849327
1401,53.354958,22.837438
1402,55.288959,24.860064
1403,53.174169,23.056280
1404,54.848073,24.574728
1405,54.975095,23.489765
1406,55.663167,24.088839
1407,55.438554,23.974657
1408,55.599083,24.038477
1409,54.288601,22.809132
1410,52.992352,23.505982
1411,54.116456,23.651272
1412,53.172487,23.113758
1413,53.558146,23.947912
1414,51.992000,23.753747
1415,53.021803,23.925267
1416,55.151826,23.407309
1417,52.987816,23.129981
1418,55.205966,24.575699
1419,54.208586,23.325488
1420,53.477607,23.470913
1421,52.496005,23.998520
1422,52.721675,22.958332
1423,54.414378,24.452783
1424,55.173199,24.548879
1425,55.374577,24.154295
1426,52.817751,22.928815
1427,53.470892,23.291101
1428,53.967005,22.861174
1429,53.203903,23.650280
1430,55.869986,24.176981
1431,54.296151,23.177317
1432,54.391183,23.969142
1433,53.642050,23.410696
1434,55.420913,25.314178
1435,55.727821,24.738249
1436,55.219649,24.835723
1437,52.757795,23.396162
1438,54.047422,23.790030
1439,54.026362,22.877402
1440,53.792741,22.803110
1441,53.119868,22.957878
1442,55.065715,22.902194
1443,55.118991,23.222443
1444,52.679204,23.915201
1445,52.797539,23.967182
1446,54.728652,24.182552
1447,52.817085,23.362338
1448,56.070496,24.931894
1449,53.080909,23.026405
1450,55.572665,24.059395
1451,55.445563,23.641287
1452,54.283033,23.162823
1453,53.738147,23.459986
1454,54.967630,24.091244
1455,54.739804,23.990116
1456,54.281854,22.974645
1457,54.317934,23.097171
1458,51.606915,24.171114
1459,54.952387,24.127542
1460,53.419704,23.565624
1461,54.996665,23.713843
1462,55.082002,22.952521
1463,55.102967,23.726626
1464,56.039336,25.311135
1465,53.767887,23.444595
1466,55.167669,24.610469
1467,56.303203,24.918152
1468,51.616192,24.235621
1469,54.903103,23.217411
1470,55.702729,25.148392
1471,55.618398,24.512542
1472,54.266322,23.115302
1473,53.459479,23.774688
1474,55.775189,24.221799
1475,55.656974,25.105856
1476,52.045837,23.772390
1477,54.366287,23.390815
1478,54.019296,23.376098
1479,53.254727,22.992514
1480,54.680494,23.142581
1481,55.216699,23.180904
1482,53.290962,23.256434
1483,53.243913,24.043185
1484,54.778288,23.668379
1485,54.069815,23.823147
1486,54.888503,22.771714
1487,53.472796,22.850470
1488,54.987509,22.768972
1489,52.670171,24.104081
1490,55.481570,25.125869
1491,53.464053,23.889852
1492,55.596502,24.818864
1493,54.959187,23.129349
1494,55.195174,23.041693
1495,54.776199,23.362692
1496,54.448338,23.846303
1497,51.800030,23.989095
1498,52.581096,23.248107
1499,55.266300,24.356161
1500,54.151431,23.069910
1501,54.097523,23.165220
1502,55.824311,25.698044
1503,54.869977,23.681020
1504,56.015029,25.448196
1505,54.729489,23.422282
1506,54.343863,23.612258
1507,55.206907,23.115038
1508,52.496337,23.691188
1509,52.492157,23.976941
1510,54.901726,23.574306
1511,52.125315,23.940213
1512,55.128615,23.323011
1513,55.356413,23.665534
1514,53.766186,23.318771
1515,54.949612,24.110888
1516,55.823045,25.248609
1517,55.435498,23.786536
1518,54.522230,22.901438
1519,52.108686,23.697829
1520,56.085673,25.053942
1521,52.299900,23.339279
1522,55.178760,23.025161
1523,52.537830,23.550486
1524,54.662545,24.237738
1525,54.561839,23.270422
1526,54.817729,24.379680
1527,53.412799,23.321378
1528,54.166186,23.999819
1529,54.618837,24.141713
1530,53.801806,22.782692
1531,53.122922,23.386650
1532,54.372892,24.024002
1533,54.162802,23.348448
1534,55.764728,24.436723
1535,56.141096,25.533801
1536,54.336698,22.872431
1537,55.302873,24.221498
1538,53.228943,23.234976
1539,55.935867,25.029128
1540,54.724589,23.295015
1541,54.296812,23.374782
1542,54.797596,23.707384
1543,55.596647,25.250899
1544,54.674097,23.708663
1545,53.731141,24.179629
1546,54.752311,23.482550
1547,52.412317,23.867090
1548,52.294305,23.402374
1549,53.871950,23.164270
1550,55.632689,24.645413
1551,55.231411,23.218382
1552,54.415207,22.992902
1553,55.285646,23.737236
1554,56.203851,25.336497
1555,52.580869,24.084098
1556,52.299362,23.254477
1557,55.242831,24.274745
1558,56.104110,24.826079
1559,53.703676,23.594686
1560,54.735961,23.841735
1561,55.912741,25.269463
1562,54.578643,23.584358
1563,55.059345,22.945436
1564,54.142952,23.574810
1565,56.355171,25.439904
1566,56.123359,25.553704
1567,54.320073,22.962470
1568,55.687365,24.119691
1569,55.183203,22.803695
1570,55.109636,23.819283
1571,52.816176,22.918725
1572,51.770560,23.975064
1573,52.945839,23.090920
1574,55.584368,24.284632
1575,55.166751,24.837614
1576,55.072805,23.009037
1577,53.700837,23.469768
1578,53.916087,23.250283
1579,53.020502,23.519079
1580,53.898756,23.855819
1581,55.201673,23.288217
1582,54.889645,23.479841
1583,54.937634,24.654191
1584,54.297163,24.011880
1585,53.962324,23.407567
1586,55.835797,24.988909
1587,55.563341,24.113349
1588,54.939474,23.828851
1589,55.127344,24.778370
1590,55.626906,24.436211
1591,53.473756,23.981916
1592,54.508821,22.800411
1593,55.953788,25.094902
1594,55.353693,24.455997
1595,53.013677,23.326874
1596,55.412340,24.878276
1597,53.695944,23.691598
1598,54.704059,22.997164
1599,53.871509,24.189365
1600,52.298377,23.734252
1601,54.025582,23.982151
1602,54.324199,23.634123
1603,53.395526,23.285316
1604,52.004319,23.947932
1605,52.502272,23.907896
1606,52.396921,23.471703
1607,54.478665,23.453434
1608,56.238993,25.405670
1609,54.725751,24.149922
1610,55.237210,24.885578
1611,53.506517,23.374526
1612,53.687741,23.268232
1613,52.631753,23.658127
1614,55.303965,23.423738
1615,54.447203,23.141270
1616,51.918376,23.933564
1617,52.643529,23.850300
1618,51.729292,24.198940
1619,53.336286,23.980871
1620,53.384333,23.246417
1621,53.660933,22.934250
1622,53.781331,23.231873
1623,54.898772,24.084530
1624,55.190451,24.886286
1625,54.863220,23.640651
1626,52.746516,23.438743
1627,54.282527,23.973702
1628,55.175209,25.060116
1629,54.548272,23.733313
1630,52.997121,23.457428
1631,55.404092,24.511787
1632,56.348903,25.216069
1633,53.453180,23.077393
1634,55.916771,24.067358
1635,52.509618,22.998232
1636,54.184208,23.662044
1637,55.280373,24.501869
1638,53.294907,24.042266
1639,53.393287,23.996768
1640,54.929662,24.256162
1641,53.243265,23.713881
1642,54.284863,24.044648
1643,53.069502,23.898523
1644,53.924464,23.489928
1645,53.107856,23.892559
1646,53.955667,23.031814
1647,55.515693,24.817054
1648,52.322998,23.212172
1649,55.142742,23.505429
1650,52.950644,23.254719
1651,55.514773,24.093939
1652,53.727812,23.958387
1653,55.376746,23.923190
1654,53.223721,24.041225
1655,52.380049,23.188600
1656,52.416054,23.368147
1657,55.573609,25.498667
1658,54.020273,23.912122
1659,54.812410,23.618999
1660,54.516634,22.993999
1661,53.567212,22.851499
1662,53.931785,23.974932
1663,55.367404,23.537066
1664,54.397788,22.972062
1665,53.088101,23.724195
1666,53.995822,22.790714
1667,55.134070,23.631695
1668,54.577794,23.839156
1669,55.502629,25.306154
1670,52.732002,23.969987
1671,52.967321,24.058300
1672,54.501223,24.423501
1673,53.922077,23.558403
1674,55.423539,24.332613
1675,53.146788,22.996576
1676,53.204382,23.751819
1677,53.774581,23.752036
1678,54.620121,22.808917
1679,53.227626,23.347937
1680,52.865177,23.073604
1681,53.078477,23.345119
1682,54.966133,24.683096
1683,53.889170,22.858892
1684,55.502693,23.856952
1685,54.046938,24.090275
1686,55.723103,24.511870
1687,55.175479,23.646925
1688,55.949520,24.167088
1689,55.834988,25.283502
1690,55.791657,24.991171
1691,54.980670,22.714155
1692,54.974555,22.805698
1693,53.515751,23.277636
1694,55.968299,25.518087
1695,55.406217,25.295622
1696,53.618233,23.320076
1697,54.992209,24.534132
1698,53.628058,23.866383
1699,56.014747,25.045951
1700,55.358189,23.779388
1701,53.673387,22.939643
1702,55.204052,25.041057
1703,55.236195,23.406523
1704,56.027002,25.357682
1705,54.040809,23.604488
1706,53.903435,23.919488
1707,54.993362,24.932050
1708,52.234865,23.922844
1709,55.392291,24.463994
1710,54.888526,23.917491
1711,51.930265,23.930453
1712,55.091107,23.602820
1713,55.215960,25.086100
1714,54.749621,24.458698
1715,56.345763,25.388301
1716,54.531814,22.770958
1717,55.068435,23.772945
1718,54.680270,23.702364
1719,54.927228,23.514559
1720,52.400890,23.800858
1721,55.658386,24.756293
1722,55.490336,25.272545
1723,52.072485,23.548069
1724,55.136323,23.935388
1725,54.672252,23.229098
1726,54.744995,23.527052
1727,53.737032,23.384992
1728,52.733764,23.362964
1729,55.486334,24.765251
1730,52.979500,23.207551
1731,55.860631,24.118374
1732,54.885982,24.219730
1733,53.058737,22.998896
1734,55.480237,24.903799
1735,52.782729,23.591798
1736,55.637776,25.157878
1737,53.896058,23.559313
1738,56.244317,25.086343
1739,53.666216,23.785094
1740,55.120965,24.014724
1741,53.108573,23.660053
1742,56.347371,25.104175
1743,54.567320,24.312649
1744,55.044272,23.330399
1745,53.315485,23.290723
1746,52.913105,23.326623
1747,55.149219,25.033520
1748,55.246808,24.802879
1749,52.808831,22.926989
1750,54.229903,24.051889
1751,54.459179,23.383272
1752,53.929460,23.674529
1753,55.521187,25.035070
1754,52.942272,23.170015
1755,54.731056,24.123194
1756,54.792026,24.503996
1757,54.165635,23.102487
1758,54.739086,23.497983
1759,54.897303,23.990335
1760,53.588770,23.173979
1761,55.182349,23.148284
1762,54.660658,23.114531
1763,54.882334,23.583511
1764,56.259994,25.178545
1765,55.539156,24.159870
1766,54.151865,23.665088
1767,54.056822,23.815436
1768,52.920518,23.565011
1769,54.714007,24.262124
1770,53.125758,23.537715
1771,54.955741,24.309900
1772,53.673951,23.012910
1773,53.444518,23.091368
1774,51.773018,24.192051
1775,55.164184,24.385311
1776,54.675430,24.113267
1777,55.293775,23.723484
1778,56.068794,25.943087
1779,53.895493,22.913932
1780,54.249739,23.426475
1781,54.631209,23.677534
1782,55.107236,23.354231
1783,54.398961,24.018980
1784,55.554845,25.359613
1785,55.013245,23.405869
1786,52.278877,23.279356
1787,55.242596,23.265709
1788,55.938107,24.198771
1789,52.902370,23.085982
1790,55.677580,24.311288
1791,55.770172,24.980781
1792,54.712675,22.747128
1793,53.954339,23.590611
1794,55.282339,23.576733
1795,53.271800,23.497258
1796,55.527057,24.442644
1797,54.528636,23.459701
1798,54.350339,22.749096
1799,52.856762,23.481961
1800,52.673510,23.538885
1801,55.043952,23.598654
1802,54.616497,22.772897
1803,54.822044,23.024251
1804,54.433396,22.748491
1805,55.239587,24.243648
1806,55.284390,23.511371
1807,54.141025,22.910052
1808,52.674195,23.383516
1809,54.224621,23.436456
1810,53.318099,23.228828
1811,54.587934,24.020678
1812,55.802071,25.221003
1813,52.162941,23.499429
1814,53.626410,22.959885
1815,55.060606,22.926003
1816,54.892169,23.434382
1817,52.641504,23.920392
1818,52.700994,23.522373
1819,55.583583,24.733105
1820,56.352567,25.426973
1821,54.404081,22.809889
1822,52.358211,23.908278
1823,54.199479,23.107719
1824,55.660396,24.470641
1825,54.949862,22.691295
1826,54.263418,23.578378
1827,53.008364,23.390539
1828,54.454778,23.470655
1829,56.202218,24.864194
1830,53.395148,23.902733
1831,54.612669,24.011168
1832,55.245426,24.569774
1833,54.534719,22.859150
1834,55.536171,25.336180
1835,51.781044,24.038734
1836,55.655795,24.140396
1837,54.075886,24.074314
1838,53.340160,23.468593
1839,52.772157,23.526696
1840,52.662564,24.104699
1841,52.149786,23.756911
1842,55.629274,25.397818
1843,55.318677,25.135318
1844,54.448131,23.677394
1845,55.229711,25.088432
1846,55.817858,25.122020
1847,53.751482,23.172234
1848,54.234095,23.382042
1849,54.898705,22.953560
1850,55.064415,23.377823
1851,53.529329,23.612424
1852,53.112719,23.061316
1853,52.305220,23.786674
1854,55.559689,25.244937
1855,55.391301,23.705319
1856,55.708254,24.602205
1857,53.344302,22.837920
1858,54.293252,23.946988
1859,52.420843,23.670499
1860,54.127505,23.014094
1861,56.018143,25.532509
1862,54.553520,23.161759
1863,53.785778,23.806746
1864,53.472670,23.944989
1865,54.852270,23.780827
1866,54.906243,24.744772
1867,55.062472,24.512283
1868,55.710833,25.174987
1869,55.960052,25.325107
1870,54.768257,22.786332
1871,55.128283,24.417994
1872,53.734006,23.475161
1873,54.396870,23.966964
1874,54.847705,23.898955
1875,51.584749,24.358851
1876,53.424363,23.330011
1877,52.010287,23.928634
1878,54.032865,23.567839
1879,55.710868,24.730621
1880,54.022699,23.052168
1881,54.233088,23.251318
1882,51.672834,24.178685
1883,55.389715,23.653417
1884,54.443797,23.339936
1885,53.582278,23.930049
1886,52.766517,23.213259
1887,52.753103,23.755023
1888,52.219719,23.712265
1889,55.886505,25.072737
1890,53.723625,23.514227
1891,55.362737,25.211448
1892,55.015709,24.021491
1893,54.063619,23.949594
1894,53.725706,23.748690
1895,55.303559,24.229393
1896,54.794588,24.374418
1897,55.894910,25.743165
1898,53.355256,23.095911
1899,55.383190,23.550084
1900,52.556320,23.098029
1901,54.837463,24.393176
1902,55.949844,24.075812
1903,53.094789,23.347560
1904,52.930515,23.811497
1905,54.341083,23.815468
1906,53.133954,23.667247
1907,53.826649,23.020963
1908,52.886711,23.695127
1909,52.908429,23.880922
1910,55.625923,25.206242
1911,55.784920,24.022735
1912,53.652298,23.456459
1913,53.541376,23.462593
1914,55.001039,23.340829
1915,54.850779,23.980126
1916,55.724280,24.452911
1917,53.360218,23.306097
1918,52.952366,23.801095
1919,53.781016,23.271094
1920,54.884448,23.938665
1921,53.211050,23.515300
1922,51.985904,23.723762
1923,53.968615,23.324770
1924,54.928990,22.728608
1925,52.902447,23.512255
1926,55.837668,25.546577
1927,56.018036,25.769720
1928,52.998300,23.599496
1929,55.473103,24.507352
1930,52.911230,24.061715
1931,55.204869,24.205212
1932,55.176023,24.268865
1933,52.353161,23.220805
1934,55.029840,24.059736
1935,53.205815,24.041997
1936,54.689708,24.409431
1937,56.286698,25.420528
1938,51.755369,24.246752
1939,52.437297,24.010751
1940,55.232588,23.233575
1941,53.362909,23.910441
1942,53.358502,23.899504
1943,54.347350,23.975734
1944,54.077718,23.046514
1945,55.885563,25.193904
1946,52.392268,23.148231
1947,53.885576,24.021502
1948,51.833481,23.946752
1949,52.946489,23.875931
1950,55.730349,24.771583
1951,55.700142,24.665298
1952,54.883765,23.543949
1953,53.781071,23.279450
1954,53.015718,23.477875
1955,54.197289,23.675186
1956,54.210844,23.335355
1957,52.368200,23.657105
1958,53.068728,23.759440
1959,53.757986,23.675416
1960,55.821569,25.010064
1961,54.233677,23.910210
1962,54.869213,24.656403
1963,54.390177,23.007986
1964,55.026905,24.860277
1965,54.820222,23.210792
1966,53.146802,23.321189
1967,54.015426,23.173889
1968,54.700670,23.695842
1969,54.647739,24.399396
1970,53.191533,23.572313
1971,55.572911,24.040750
1972,55.047092,23.725523
1973,53.497261,23.168914
1974,55.293939,25.178770
1975,55.452552,24.896633
1976,55.556355,24.383069
1977,54.969625,24.060317
1978,55.371508,24.377390
1979,55.372124,24.111820
1980,53.158393,23.943873
1981,51.968738,23.922985
1982,53.569968,23.111633
1983,54.231869,22.984076
1984,54.371813,22.932557
1985,56.124381,26.040723
1986,52.213202,23.408211
1987,55.290276,23.306895
1988,52.205076,23.586543
1989,55.344752,24.224647
1990,54.944012,23.230382
1991,51.681117,24.226736
1992,52.739714,23.105412
1993,55.162129,24.070794
1994,54.934268,24.876006
1995,54.607814,24.220472
1996,55.123775,24.438578
1997,52.292541,23.569993
1998,54.747071,23.138733
1999,55.127074,24.060450
2000,51.763689,23.962767
2001,54.824123,24.614882
2002,52.919884,23.636120
2003,55.818725,25.438282
2004,54.559168,23.335786
2005,55.588249,24.543441
2006,51.813163,23.921612
2007,56.082991,25.240681
2008,53.136146,23.313545
2009,55.666233,24.209635
2010,55.008284,23.976687
2011,55.444208,24.220106
2012,53.931330,23.559552
2013,55.463962,24.339084
2014,55.074522,24.427065
2015,54.268888,23.221127
2016,53.089640,23.491912
2017,55.745752,24.645407
2018,51.633804,24.175398
2019,54.357787,22.793462
2020,54.688999,23.993055
2021,54.033656,23.542181
2022,54.850537,24.216550
2023,54.368889,23.786881
2024,53.922790,23.264392
2025,52.265145,23.579387
2026,55.676723,24.233613
2027,54.484810,22.883873
2028,56.334312,25.412709
2029,56.093623,25.852492
2030,54.476364,24.259140
2031,52.388404,23.986018
2032,55.119222,23.172113
2033,55.101813,24.786653
2034,55.114323,24.483402
2035,55.074832,24.344636
2036,56.263339,25.594900
2037,54.282951,23.372093
2038,55.499423,24.536913
2039,52.021809,23.957241
2040,55.987125,25.388447
2041,53.936605,23.110380
2042,51.622978,24.246442
2043,55.329339,24.814685
2044,53.714624,23.692447
2045,54.778620,24.758403
2046,55.487394,24.390065
2047,54.009578,23.818541
2048,55.279337,23.747553
2049,54.785959,23.653007
2050,53.332340,23.368284
2051,54.267413,23.060436
2052,54.463717,23.093163
2053,55.643993,24.592446
2054,52.700103,23.886541
2055,54.302554,22.902717
2056,54.771331,23.113238
2057,55.526181,24.426865
2058,53.788852,23.656939
2059,54.858258,24.718471
2060,53.569325,23.452641
2061,54.890092,24.824801
2062,55.590551,25.035940
2063,53.982402,23.518874
2064,55.729605,24.410549
2065,55.159970,23.903532
2066,53.706890,23.908966
2067,54.789447,24.276118
2068,54.754636,24.352940
2069,52.288833,23.854888
2070,54.536472,23.759934
2071,52.421706,23.467366
2072,52.506982,23.431787
2073,54.818377,23.107988
2074,55.219450,23.882699
2075,54.251144,23.327925
2076,54.981517,23.906494
2077,55.770329,25.052474
2078,55.546063,24.286409
2079,55.134609,23.734971
2080,52.929817,23.480095
2081,55.121213,23.225937
2082,55.024976,23.059691
2083,55.973808,25.377906
2084,53.696523,23.254655
2085,54.426861,23.181849
2086,55.777754,25.095116
2087,55.765484,25.386906
2088,55.418887,24.754396
2089,52.645066,23.009391
2090,55.490548,24.642171
2091,56.173811,24.850611
2092,54.281792,23.747831
2093,53.635467,23.833712
2094,54.680129,22.909347
2095,52.611947,23.094292
2096,54.311244,23.408036
2097,53.036144,22.982834
2098,56.230725,25.070682
2099,55.051257,24.330475
2100,54.696277,24.709213
2101,54.449780,23.785832
2102,55.978762,25.844399
2103,54.098493,23.689272
2104,53.124214,22.920963
2105,55.470630,24.534911
2106,55.268975,24.302271
2107,54.455755,22.765314
2108,56.093525,25.196036
2109,53.394016,23.406685
2110,55.568790,24.233485
2111,53.683156,23.684969
2112,52.839894,23.602295
2113,55.058190,22.886984
2114,53.488910,23.884721
2115,52.140155,23.765918
2116,54.766135,23.255039
2117,51.996579,23.816153
2118,54.622042,24.107226
2119,55.553424,24.296242
2120,52.608042,23.578842
2121,55.683810,24.277854
2122,55.364425,24.553005
2123,54.886168,24.501357
2124,53.403956,23.262091
2125,53.585881,23.179105
2126,53.002031,24.096545
2127,52.140287,23.880626
2128,55.513397,24.662135
2129,55.564345,25.500778
2130,55.420091,24.698455
2131,52.282806,23.911785
2132,54.444190,23.081825
2133,55.488084,25.104738
2134,53.400660,23.968428
2135,54.857866,23.699122
2136,55.733277,24.287667
2137,52.403300,23.803200
2138,54.298194,23.141893
2139,52.639464,23.996138
2140,52.397816,23.833770
2141,54.240223,23.879726
2142,53.217834,23.651419
2143,55.113499,22.767695
2144,53.929528,23.960747
2145,55.252873,23.579185
2146,53.867371,22.906799
2147,54.672263,24.574812
2148,55.514887,24.916794
2149,53.337743,24.096408
2150,54.623212,22.919330
2151,54.940492,23.809196
2152,53.110538,23.650921
2153,52.949176,23.347945
2154,54.087217,24.066864
2155,52.004979,23.622925
2156,52.848430,23.414713
2157,55.782751,24.706922
2158,55.479489,23.818758
2159,55.480334,24.101130
2160,52.246542,23.940855
2161,53.698510,23.170011
2162,53.424463,23.063549
2163,54.549099,23.574362
2164,54.922258,24.182247
2165,53.206976,23.193159
2166,54.264565,23.634118
2167,52.849960,23.758202
2168,53.942666,23.297339
2169,53.117662,22.911740
2170,53.836505,22.839741
2171,54.943786,24.480334
2172,53.127864,23.471564
2173,54.897999,22.836751
2174,55.899005,25.089756
2175,53.545664,22.936957
2176,54.691466,23.804273
2177,55.254092,23.576749
2178,54.782102,23.755438
2179,54.855706,24.024531
2180,53.488015,23.421063
2181,54.119353,22.808989
2182,54.286506,23.093024
2183,52.288665,23.904962
2184,55.667844,24.455205
2185,54.303140,23.718205
2186,54.702522,23.678158
2187,53.088540,23.023332
2188,54.100890,22.824307
2189,52.072686,23.959446
2190,53.996393,23.545188
2191,55.191904,24.496900
2192,52.476635,23.133673
2193,52.316916,23.396214
2194,53.944768,23.352278
2195,52.557229,23.944943
2196,54.330533,23.235098
2197,53.670483,22.878958
2198,55.200825,24.192453
2199,52.984578,23.854035
2200,53.212711,23.202635
2201,52.116170,23.481843
2202,52.676043,24.013943
2203,54.920919,23.037619
2204,55.049884,22.633228
2205,55.519623,25.320447
2206,53.122191,24.036511
2207,52.784517,23.423667
2208,56.106428,25.527913
2209,54.272521,23.368920
2210,54.237762,24.120712
2211,51.578205,24.224894
2212,55.378692,23.783897
2213,54.375576,23.057624
2214,56.183402,25.551697
2215,54.749160,23.057701
2216,54.016980,23.939249
2217,55.179006,23.139276
2218,54.362421,23.790407
2219,54.420065,23.189697
2220,52.652989,23.579082
2221,54.070131,22.960513
2222,54.985117,24.890056
2223,53.059884,22.906405
2224,54.679969,24.107142
2225,56.081800,25.457712
2226,55.486060,25.231016
2227,53.308433,23.424761
